0.1095703125,0.7025390625
0.1256835937,0.6896484375
0.02578125,0.69609375
0.03544921875,0.683203125
0,0.683203125
0.00322265625,0.6767578125
0,0.6864257812
0,0.6670898437
0,0.6896484375
0,0.683203125
0,0.6767578125
0,0.64453125
0,0.6670898437
0,0.6541992187
0,0.6380859375
0.02255859375,0.6509765625
0.04833984375,0.6509765625
0.00322265625,0.657421875
0.02578125,0.6509765625
0,0.6638671875
0.012890625,0.6541992187
0.01611328125,0.6670898437
0,0.6670898437
0,0.6670898437
0.00322265625,0.6670898437
0,0.6638671875
0,0.6735351562
0,0.6284179688
0,0.6348632812
0,0.6606445313
0.05478515625,0.6606445313
0.0064453125,0.657421875
0,0.6477539062
0,0.6638671875
0,0.657421875
0,0.6670898437
0,0.69609375
0.06123046875,0.6670898437
0.1643554687,0.6864257812
0.2545898437,0.6638671875
0.167578125,0.6638671875
0.00966796875,0.6670898437
0,0.6638671875
0.06123046875,0.6670898437
0.1611328125,0.6606445313
0.00322265625,0.6638671875
0,0.6670898437
0,0.6703125
0,0.6767578125
0,0.6735351562
0,0.6735351562
0,0.683203125
0,0.6767578125
0.193359375,0.7025390625
0.3770507812,0.683203125
0.1385742188,0.69609375
0,0.6993164062
0,0.6993164062
0,0.6993164062
0,0.6799804687
0.0193359375,0.7057617187
0,0.69609375
0,0.69609375
0,0.6928710938
0.012890625,0.69609375
0.01611328125,0.7025390625
0.03544921875,0.6993164062
0.0064453125,0.7154296875
0.00966796875,0.7283203125
0,0.7154296875
0,0.708984375
0,0.7057617187
0,0.7057617187
0.0064453125,0.7057617187
0,0.7025390625
0,0.7025390625
0,0.6864257812
0.00322265625,0.6896484375
0,0.683203125
0.012890625,0.683203125
0.0064453125,0.6767578125
0,0.6799804687
0.00966796875,0.6928710938
0,0.6735351562
0.012890625,0.683203125
0,0.69609375
0,0.6767578125
0,0.6735351562
0,0.6703125
0,0.6767578125
0,0.6606445313
0,0.6638671875
0,0.6606445313
0.038671875,0.6606445313
0.04833984375,0.6477539062
0.038671875,0.6606445313
0.02255859375,0.683203125
0.00966796875,0.6606445313
0.01611328125,0.6670898437
0,0.6670898437
0,0.6703125
0,0.6703125
0,0.6735351562
0,0.6767578125
0,0.6670898437
0,0.6670898437
0,0.6606445313
0.02900390625,0.6670898437
0.038671875,0.6703125
0.038671875,0.6670898437
0.06123046875,0.6735351562
0,0.6606445313
0,0.6735351562
0,0.7025390625
0,0.6670898437
0.038671875,0.6670898437
0,0.6606445313
0.0193359375,0.6638671875
0.04833984375,0.657421875
0,0.6638671875
0,0.6413085937
0.02255859375,0.657421875
0,0.657421875
0,0.6509765625
0.01611328125,0.6767578125
0.07734375,0.6541992187
0.1385742188,0.6670898437
0.0515625,0.657421875
0.08701171875,0.6670898437
0,0.6767578125
0,0.6670898437
0.0193359375,0.6670898437
0.01611328125,0.6348632812
0,0.6767578125
0,0.6799804687
0.04189453125,0.657421875
0.02255859375,0.6993164062
0,0.6896484375
0,0.683203125
0.00966796875,0.69609375
0.02255859375,0.6896484375
0,0.6928710938
0,0.69609375
0,0.6896484375
0,0.708984375
0.02255859375,0.6928710938
0.0451171875,0.708984375
0,0.7250976563
0,0.7025390625
0,0.708984375
0,0.7057617187
0,0.6993164062
0,0.7154296875
0,0.6896484375
0.00322265625,0.6993164062
0,0.69609375
0.00322265625,0.6928710938
0,0.6896484375
0,0.6896484375
0,0.6993164062
0.012890625,0.6896484375
0,0.6928710938
0,0.6864257812
0,0.7057617187
0,0.69609375
0,0.69609375
0,0.7025390625
0,0.69609375
0,0.69609375
0,0.7025390625
0,0.6864257812
0,0.6864257812
0,0.6735351562
0,0.6896484375
0,0.6928710938
0.00966796875,0.6896484375
0.04189453125,0.7025390625
0.04189453125,0.6928710938
0.00966796875,0.683203125
0,0.6928710938
0,0.6928710938
0,0.6896484375
0.0193359375,0.7154296875
0.0064453125,0.6896484375
0.02900390625,0.6993164062
0,0.7186523437
0,0.7025390625
0,0.708984375
0,0.6928710938
0,0.6993164062
0.0064453125,0.69609375
0.02255859375,0.6896484375
0,0.6928710938
0,0.69609375
0,0.6896484375
0,0.69609375
0.04833984375,0.7122070312
0.0322265625,0.69609375
0,0.721875
0,0.6993164062
0.012890625,0.7025390625
0,0.708984375
0,0.708984375
0,0.7154296875
0.103125,0.7025390625
0.167578125,0.708984375
0.1321289062,0.6993164062
0.1546875,0.7057617187
0.03544921875,0.708984375
0,0.69609375
0,0.721875
0,0.708984375
0.0064453125,0.6993164062
0,0.708984375
0,0.6993164062
0,0.7122070312
0,0.7025390625
0,0.69609375
0.00322265625,0.6928710938
0,0.7057617187
0.01611328125,0.6896484375
0.02255859375,0.683203125
0.0064453125,0.6799804687
0.02578125,0.6703125
0.02255859375,0.6767578125
0.01611328125,0.6606445313
0,0.6638671875
0,0.6896484375
0,0.6735351562
0,0.6703125
0,0.6638671875
0,0.6638671875
0.02255859375,0.6509765625
0,0.631640625
0.02900390625,0.6509765625
0,0.6509765625
0,0.6477539062
0,0.6413085937
0,0.64453125
0.02900390625,0.631640625
0,0.6348632812
0,0.6638671875
0,0.6735351562
0,0.6670898437
0,0.64453125
0,0.64453125
0,0.6477539062
0,0.6380859375
0,0.657421875
0,0.61875
0,0.6380859375
0,0.6413085937
0,0.6348632812
0,0.6348632812
0,0.6284179688
0,0.6219726562
0,0.631640625
0,0.6284179688
0,0.6251953125
0,0.6348632812
0,0.6251953125
0,0.6348632812
0.04833984375,0.631640625
0,0.61875
0,0.6251953125
0,0.6219726562
0.0193359375,0.6123046875
0.04833984375,0.6251953125
0.04833984375,0.6123046875
0.0193359375,0.6155273437
0.00322265625,0.605859375
0,0.5994140625
0,0.6541992187
0,0.6219726562
0,0.6090820312
0,0.6123046875
0,0.5994140625
0,0.6123046875
0.012890625,0.5961914063
0.00322265625,0.6026367188
0.0064453125,0.5961914063
0.04833984375,0.59296875
0.06767578125,0.5897460937
0.07734375,0.5994140625
0.07412109375,0.6219726562
0.03544921875,0.6026367188
0.02900390625,0.61875
0,0.6219726562
0.00322265625,0.6284179688
0,0.631640625
0,0.6284179688
0,0.6380859375
0,0.6380859375
0,0.6251953125
0,0.6477539062
0,0.64453125
0,0.6509765625
0,0.657421875
0,0.6735351562
0,0.6606445313
0,0.6864257812
0.00322265625,0.6896484375
0,0.6864257812
0,0.6928710938
0.00322265625,0.6896484375
0.06123046875,0.7025390625
0.0193359375,0.6606445313
0.08056640625,0.6864257812
0.0515625,0.69609375
0.03544921875,0.6896484375
0.01611328125,0.6928710938
0,0.6864257812
0,0.69609375
0,0.6896484375
0,0.69609375
0,0.7025390625
0,0.7250976563
0,0.721875
0.05478515625,0.7025390625
0.01611328125,0.7057617187
0,0.6928710938
0.00322265625,0.6896484375
0,0.6896484375
0,0.6799804687
0,0.6799804687
0,0.6735351562
0.0064453125,0.6638671875
0,0.6638671875
0,0.657421875
0,0.6509765625
0,0.6541992187
0,0.6541992187
0,0.6348632812
0,0.6413085937
0,0.6090820312
0.02900390625,0.6284179688
0.01611328125,0.631640625
0,0.61875
0.00966796875,0.61875
0,0.61875
0,0.6155273437
0,0.6090820312
0.00322265625,0.6413085937
0.0451171875,0.5961914063
0.02255859375,0.6123046875
0,0.631640625
0,0.6090820312
0,0.605859375
0,0.605859375
0,0.5994140625
0,0.6026367188
0,0.5768554687
0,0.5961914063
0,0.5961914063
0,0.5865234375
0,0.6123046875
0.038671875,0.5865234375
0.03544921875,0.5897460937
0.06123046875,0.6219726562
0.04833984375,0.6251953125
0.038671875,0.6026367188
0.0966796875,0.6026367188
0.064453125,0.5961914063
0.02578125,0.5865234375
0,0.59296875
0,0.5736328125
0,0.59296875
0.0064453125,0.5961914063
0.0322265625,0.5897460937
0,0.6090820312
0,0.5961914063
0,0.5994140625
0,0.6219726562
0,0.6123046875
0.0580078125,0.6413085937
0,0.6251953125
0,0.6380859375
0.012890625,0.64453125
0.02900390625,0.6509765625
0.0515625,0.6703125
0.04189453125,0.6670898437
0.038671875,0.6799804687
0,0.6799804687
0,0.6703125
0,0.6993164062
0,0.708984375
0,0.721875
0,0.721875
0,0.7283203125
0,0.7798828125
0.0515625,0.7669921875
0.02900390625,0.7573242188
0.0515625,0.7541015625
0,0.7669921875
0,0.760546875
0.00322265625,0.7573242188
0,0.760546875
0.00322265625,0.760546875
0,0.7637695312
0,0.7573242188
0,0.7541015625
0,0.7508789062
0,0.7541015625
0,0.7573242188
0,0.7412109375
0,0.7669921875
0,0.7444335937
0,0.7444335937
0,0.7573242188
0,0.7379882812
0,0.734765625
0,0.69609375
0,0.721875
0,0.721875
0.00966796875,0.6993164062
0.012890625,0.708984375
0,0.708984375
0.02255859375,0.7122070312
0.0064453125,0.7154296875
0.0064453125,0.7250976563
0,0.7186523437
0,0.7122070312
0,0.7154296875
0,0.69609375
0,0.708984375
0,0.7025390625
0,0.7057617187
0.01611328125,0.6993164062
0,0.69609375
0,0.6993164062
0.00966796875,0.721875
0,0.69609375
0.0064453125,0.7057617187
0.012890625,0.7154296875
0.05478515625,0.7025390625
0.04833984375,0.7057617187
0.02578125,0.6799804687
0,0.69609375
0,0.7025390625
0,0.6896484375
0,0.6993164062
0.00322265625,0.69609375
0.02255859375,0.6928710938
0.02255859375,0.7025390625
0.090234375,0.708984375
0.06123046875,0.6864257812
0.12890625,0.6799804687
0.0515625,0.6864257812
0.00322265625,0.6896484375
0,0.6864257812
0.1063476562,0.6799804687
0.0515625,0.6864257812
0,0.6638671875
0,0.657421875
0,0.6670898437
0,0.6703125
0,0.6638671875
0,0.6670898437
0.0064453125,0.6638671875
0.1095703125,0.657421875
0,0.69609375
0,0.6993164062
0,0.6864257812
0,0.683203125
0,0.6896484375
0,0.6864257812
0.0064453125,0.6606445313
0,0.6896484375
0,0.6864257812
0.01611328125,0.69609375
0,0.6896484375
0.00322265625,0.69609375
0,0.7154296875
0.0064453125,0.69609375
0.012890625,0.6993164062
0,0.6993164062
0.0322265625,0.69609375
0.02255859375,0.7315429687
0.00322265625,0.7250976563
0,0.7057617187
0,0.7025390625
0,0.7025390625
0,0.69609375
0,0.6703125
0,0.6638671875
0,0.6799804687
0,0.683203125
0,0.6767578125
0.02255859375,0.6670898437
0.00966796875,0.6670898437
0.01611328125,0.6638671875
0,0.6735351562
0.01611328125,0.6670898437
0.02255859375,0.6638671875
0.012890625,0.6606445313
0.0064453125,0.6380859375
0.00966796875,0.6509765625
0.00322265625,0.657421875
0,0.657421875
0.0064453125,0.6413085937
0.0064453125,0.6509765625
0,0.6477539062
0.00966796875,0.6380859375
0.00322265625,0.6864257812
0,0.6509765625
0,0.657421875
0,0.6477539062
0,0.6509765625
0,0.6541992187
0,0.6413085937
0,0.64453125
0,0.64453125
0,0.6380859375
0,0.6380859375
0,0.6348632812
0,0.6735351562
0.01611328125,0.631640625
0.02900390625,0.6380859375
0.01611328125,0.6638671875
0,0.6413085937
0,0.631640625
0,0.6509765625
0,0.64453125
0.06123046875,0.6348632812
0.1772460938,0.6380859375
0.04833984375,0.6413085937
0.04833984375,0.64453125
0,0.6348632812
0,0.6413085937
0,0.6477539062
0,0.6380859375
0.00322265625,0.6509765625
0.0708984375,0.6541992187
0.06767578125,0.6541992187
0,0.657421875
0,0.6606445313
0,0.6735351562
0,0.6606445313
0.08701171875,0.6670898437
0.06767578125,0.6670898437
0.1095703125,0.6670898437
0.1127929688,0.6670898437
0.06767578125,0.64453125
0,0.6799804687
0,0.6799804687
0,0.6799804687
0,0.683203125
0,0.6799804687
0,0.6928710938
0,0.6896484375
0.012890625,0.69609375
0,0.69609375
0.02900390625,0.7025390625
0,0.7025390625
0,0.7025390625
0,0.6993164062
0.02578125,0.6993164062
0,0.6993164062
0,0.683203125
0,0.6767578125
0,0.6928710938
0,0.6896484375
0,0.6799804687
0,0.6799804687
0.0064453125,0.6799804687
0,0.6767578125
0.00966796875,0.6799804687
0.00322265625,0.6896484375
0,0.6864257812
0,0.7025390625
0,0.683203125
0,0.6670898437
0,0.6638671875
0,0.6703125
0.00322265625,0.6606445313
0.00322265625,0.6735351562
0,0.657421875
0,0.6541992187
0,0.6413085937
0,0.6541992187
0,0.6606445313
0,0.6413085937
0.01611328125,0.6606445313
0,0.657421875
0,0.6638671875
0,0.6606445313
0,0.6509765625
0,0.657421875
0,0.6509765625
0,0.6509765625
0.00322265625,0.64453125
0,0.657421875
0,0.6477539062
0,0.6477539062
0,0.6606445313
0,0.6380859375
0,0.6606445313
0,0.6477539062
0.012890625,0.6509765625
0.02255859375,0.6606445313
0,0.6413085937
0,0.6413085937
0,0.6413085937
0,0.6380859375
0,0.6348632812
0,0.631640625
0,0.6380859375
0,0.6123046875
0,0.6284179688
0,0.64453125
0.02578125,0.631640625
0.064453125,0.631640625
0.07412109375,0.6284179688
0.090234375,0.631640625
0.0193359375,0.6380859375
0.09990234375,0.6380859375
0.1063476562,0.6606445313
0,0.6767578125
0,0.6509765625
0,0.657421875
0,0.6606445313
0.0193359375,0.6638671875
0.0193359375,0.6413085937
0.02900390625,0.6541992187
0,0.6670898437
0,0.6606445313
0,0.6670898437
0,0.6670898437
0.00322265625,0.6767578125
0,0.6670898437
0.00966796875,0.69609375
0.0451171875,0.6670898437
0.06123046875,0.6735351562
0.0064453125,0.6799804687
0,0.6670898437
0.0193359375,0.6735351562
0.02578125,0.6477539062
0,0.6670898437
0,0.6638671875
0.00322265625,0.657421875
0,0.6670898437
0,0.6670898437
0,0.6670898437
0,0.6670898437
0,0.6735351562
0,0.7154296875
0,0.6799804687
0,0.6799804687
0,0.683203125
0,0.6638671875
0,0.6864257812
0.00966796875,0.6767578125
0.012890625,0.6767578125
0.0193359375,0.6799804687
0.012890625,0.683203125
0,0.6896484375
0.012890625,0.683203125
0.00322265625,0.7250976563
0,0.6928710938
0.0193359375,0.6993164062
0,0.7122070312
0,0.7122070312
0,0.7025390625
0,0.6864257812
0,0.69609375
0.00322265625,0.6896484375
0.012890625,0.6896484375
0.0064453125,0.6864257812
0.0193359375,0.683203125
0.012890625,0.708984375
0,0.683203125
0,0.6864257812
0,0.6864257812
0,0.683203125
0,0.683203125
0,0.6735351562
0.00966796875,0.657421875
0,0.6735351562
0,0.6735351562
0,0.6638671875
0,0.6670898437
0.0064453125,0.6993164062
0,0.7025390625
0,0.6670898437
0,0.6864257812
0,0.657421875
0,0.657421875
0,0.6509765625
0.01611328125,0.6509765625
0.02900390625,0.6509765625
0.0451171875,0.64453125
0.0580078125,0.6413085937
0.02255859375,0.6477539062
0,0.6348632812
0.0322265625,0.6413085937
0.0322265625,0.64453125
0,0.64453125
0,0.6477539062
0.038671875,0.64453125
0.064453125,0.6477539062
0.0708984375,0.61875
0,0.6348632812
0.00322265625,0.6477539062
0.0837890625,0.6509765625
0,0.6477539062
0,0.6477539062
0,0.657421875
0,0.657421875
0,0.6767578125
0,0.6896484375
0.02578125,0.683203125
0,0.6799804687
0.08701171875,0.6896484375
0.07412109375,0.6896484375
0.07412109375,0.6864257812
0.0322265625,0.6864257812
0,0.6993164062
0,0.708984375
0,0.6993164062
0,0.7057617187
0.0064453125,0.708984375
0,0.708984375
0,0.7186523437
0,0.7122070312
0.0064453125,0.7315429687
0,0.7122070312
0,0.7154296875
0,0.721875
0,0.708984375
0,0.7122070312
0,0.7025390625
0,0.6735351562
0,0.6928710938
0.00322265625,0.683203125
0,0.6767578125
0,0.6670898437
0.01611328125,0.6670898437
0,0.6670898437
0,0.6638671875
0,0.6735351562
0,0.683203125
0.01611328125,0.6606445313
0,0.6606445313
0,0.657421875
0,0.6606445313
0,0.6477539062
0,0.6509765625
0,0.6413085937
0.0064453125,0.6477539062
0,0.6251953125
0,0.64453125
0.012890625,0.64453125
0,0.6413085937
0,0.6413085937
0,0.64453125
0,0.6380859375
0,0.6380859375
0,0.6413085937
0.00966796875,0.64453125
0,0.64453125
0.02255859375,0.6638671875
0.012890625,0.6413085937
0.012890625,0.6509765625
0.01611328125,0.6477539062
0.0451171875,0.6509765625
0,0.6541992187
0,0.6509765625
0,0.6606445313
0,0.6477539062
0,0.6541992187
0,0.631640625
0.0193359375,0.6413085937
0,0.6541992187
0.0064453125,0.657421875
0,0.6606445313
0.01611328125,0.6638671875
0.0451171875,0.6670898437
0,0.6670898437
0,0.6767578125
0.04833984375,0.6735351562
0.1095703125,0.6993164062
0.01611328125,0.683203125
0,0.69609375
0,0.7057617187
0,0.7122070312
0,0.708984375
0,0.6993164062
0,0.683203125
0,0.721875
0.0193359375,0.7283203125
0.04833984375,0.7250976563
0,0.7315429687
0.04189453125,0.7315429687
0.02578125,0.7315429687
0.02255859375,0.734765625
0.04189453125,0.734765625
0.04189453125,0.7508789062
0,0.7508789062
0,0.7541015625
0,0.7444335937
0,0.7541015625
0.00322265625,0.7508789062
0,0.7379882812
0,0.7379882812
0,0.7283203125
0,0.721875
0,0.721875
0,0.7154296875
0,0.721875
0.0193359375,0.7154296875
0.02900390625,0.708984375
0,0.708984375
0.012890625,0.7315429687
0,0.7250976563
0,0.7057617187
0,0.7025390625
0,0.6993164062
0.00322265625,0.69609375
0,0.6896484375
0,0.6799804687
0,0.6799804687
0,0.657421875
0,0.6735351562
0,0.6606445313
0,0.6638671875
0,0.6670898437
0,0.657421875
0.064453125,0.657421875
0,0.6606445313
0,0.6509765625
0,0.6477539062
0,0.6541992187
0,0.6541992187
0,0.64453125
0.0064453125,0.6477539062
0,0.6477539062
0.00322265625,0.6413085937
0,0.6413085937
0,0.6284179688
0,0.6155273437
0,0.6251953125
0.02578125,0.6219726562
0,0.61875
0.00966796875,0.6155273437
0,0.61875
0,0.6026367188
0,0.61875
0,0.6380859375
0,0.6026367188
0,0.6123046875
0,0.5961914063
0,0.5833007812
0.00966796875,0.5897460937
0.00322265625,0.5865234375
0,0.5833007812
0,0.5833007812
0,0.5865234375
0,0.5833007812
0,0.5897460937
0,0.6155273437
0,0.5994140625
0.02578125,0.5865234375
0,0.5897460937
0,0.5865234375
0,0.5833007812
0,0.5865234375
0.0193359375,0.5865234375
0.1450195313,0.59296875
0.2352539062,0.5897460937
0.2642578125,0.6284179688
0.1063476562,0.6090820312
0.0580078125,0.6219726562
0,0.6251953125
0,0.6284179688
0,0.6541992187
0,0.64453125
0,0.657421875
0,0.657421875
0,0.6735351562
0,0.683203125
0.012890625,0.6928710938
0,0.6993164062
0.02255859375,0.7025390625
0.0193359375,0.7122070312
0,0.7283203125
0,0.7379882812
0,0.74765625
0,0.74765625
0,0.7702148437
0,0.760546875
0.02255859375,0.7508789062
0,0.7637695312
0.0322265625,0.7669921875
0.0193359375,0.7702148437
0,0.7669921875
0,0.7766601562
0,0.7766601562
0,0.786328125
0,0.8088867187
0,0.7798828125
0,0.8153320312
0,0.7702148437
0,0.7702148437
0,0.7637695312
0,0.7573242188
0,0.7573242188
0,0.7444335937
0,0.7508789062
0,0.7379882812
0,0.7315429687
0,0.7315429687
0.00966796875,0.7283203125
0.0064453125,0.7541015625
0,0.721875
0,0.7315429687
0,0.7250976563
0,0.721875
0,0.721875
0,0.7122070312
0,0.721875
0,0.6993164062
0,0.7025390625
0.00322265625,0.7057617187
0.02578125,0.6993164062
0.012890625,0.7057617187
0.00966796875,0.6993164062
0,0.7057617187
0,0.7025390625
0.02255859375,0.6896484375
0.0064453125,0.6928710938
0,0.6864257812
0.01611328125,0.7283203125
0.0322265625,0.6896484375
0.01611328125,0.6993164062
0,0.721875
0.012890625,0.6864257812
0,0.6896484375
0,0.69609375
0,0.6864257812
0,0.683203125
0,0.6670898437
0.02578125,0.6541992187
0.038671875,0.6703125
0.02900390625,0.6670898437
0.0515625,0.6670898437
0.0708984375,0.6606445313
0.0966796875,0.6541992187
0.064453125,0.64453125
